cell_id;antenna_id;service
C0008979;ANT001976;B7
C0008980;ANT001976;B20
C0008981;ANT001976;N1
C0008982;ANT001976;B1
C0008983;ANT001976;N78
C0008984;ANT001977;B3
C0008985;ANT001977;B8
C0008986;ANT001977;B7
C0008987;ANT001977;B20
C0008988;ANT001977;N1
C0008989;ANT001977;B1
C0008990;ANT001977;N78
C0008991;ANT001978;B3
C0008992;ANT001978;B8
C0008993;ANT001978;B7
C0008994;ANT001978;B20
C0008995;ANT001978;N1
C0008996;ANT001978;B1
C0008997;ANT001978;N78
C0008998;ANT001979;N1
C0008999;ANT001979;B1
C0009000;ANT001979;B8
C0009001;ANT001979;B32
C0009002;ANT001980;N1
C0009003;ANT001980;B1
C0009004;ANT001980;B8
C0009005;ANT001980;B32
C0009006;ANT001981;N1
C0009007;ANT001981;B1
C0009008;ANT001981;B8
C0009009;ANT001981;B32
C0009010;ANT001982;GSM900
C0009011;ANT001982;B3
C0009012;ANT001982;B8
C0009013;ANT001982;B7
C0009014;ANT001982;B20
C0009015;ANT001982;N1
C0009016;ANT001982;B1
C0009017;ANT001982;N78
C0009018;ANT001983;GSM900
C0009019;ANT001983;B3
C0009020;ANT001983;B8
C0009021;ANT001983;B7
C0009022;ANT001983;B20
C0009023;ANT001983;N1
C0009024;ANT001983;B1
C0009025;ANT001983;N78
C0009026;ANT001984;GSM900
C0009027;ANT001984;B3
C0009028;ANT001984;B8
C0009029;ANT001984;B7
C0009030;ANT001984;B20
C0009031;ANT001984;N1
C0009032;ANT001984;B1
C0009033;ANT001984;N78
C0009034;ANT001985;B3
C0009035;ANT001985;B8
C0009036;ANT001985;B32
C0009037;ANT001985;B20
C0009038;ANT001985;N28
C0009039;ANT001985;N1
C0009040;ANT001985;B1
C0009041;ANT001985;N78
C0009042;ANT001986;B3
C0009043;ANT001986;B8
C0009044;ANT001986;B32
C0009045;ANT001986;B20
C0009046;ANT001986;N28
C0009047;ANT001986;N1
C0009048;ANT001986;B1
C0009049;ANT001986;N78
C0009050;ANT001987;B3
C0009051;ANT001987;B8
C0009052;ANT001987;B32
C0009053;ANT001987;B20
C0009054;ANT001987;N28
C0009055;ANT001987;N1
C0009056;ANT001987;B1
C0009057;ANT001987;N78
C0009058;ANT001988;B3
C0009059;ANT001988;B8
C0009060;ANT001988;B32
C0009061;ANT001988;B20
C0009062;ANT001988;N28
C0009063;ANT001988;N1
C0009064;ANT001988;B1
C0009065;ANT001988;N78
C0009066;ANT001989;B3
C0009067;ANT001989;B8
C0009068;ANT001989;B32
C0009069;ANT001989;B20
C0009070;ANT001989;N28
C0009071;ANT001989;N1
C0009072;ANT001989;B1
C0009073;ANT001989;N78
C0009074;ANT001990;B3
C0009075;ANT001990;B8
C0009076;ANT001990;B32
C0009077;ANT001990;B20
C0009078;ANT001990;N28
C0009079;ANT001990;N1
C0009080;ANT001990;B1
C0009081;ANT001990;N78
C0009082;ANT001991;GSM900
C0009083;ANT001991;B32
C0009084;ANT001991;B20
C0009085;ANT001991;N28
C0009086;ANT001991;N1
C0009087;ANT001991;N78
C0009088;ANT001992;GSM900
C0009089;ANT001992;B32
C0009090;ANT001992;B20
C0009091;ANT001992;N28
C0009092;ANT001992;N1
C0009093;ANT001992;N78
C0009094;ANT001993;GSM900
C0009095;ANT001993;B32
C0009096;ANT001993;B20
C0009097;ANT001993;N28
C0009098;ANT001993;N1
C0009099;ANT001993;N78
C0009100;ANT001994;B3
C0009101;ANT001994;B7
C0009102;ANT001994;B20
C0009103;ANT001994;N1
C0009104;ANT001994;B1
C0009105;ANT001994;N78
C0009106;ANT001995;B3
C0009107;ANT001995;B7
C0009108;ANT001995;B20
C0009109;ANT001995;N1
C0009110;ANT001995;B1
C0009111;ANT001995;N78
C0009112;ANT001996;B3
C0009113;ANT001996;B7
C0009114;ANT001996;B20
C0009115;ANT001996;N1
C0009116;ANT001996;B1
C0009117;ANT001996;N78
C0009118;ANT001997;B3
C0009119;ANT001997;B7
C0009120;ANT001997;B20
C0009121;ANT001997;N1
C0009122;ANT001997;B1
C0009123;ANT001997;N78
C0009124;ANT001998;B3
C0009125;ANT001998;B7
C0009126;ANT001998;B20
C0009127;ANT001998;N1
C0009128;ANT001998;B1
C0009129;ANT001998;N78
C0009130;ANT001999;B3
C0009131;ANT001999;B7
C0009132;ANT001999;B20
C0009133;ANT001999;N1
C0009134;ANT001999;B1
C0009135;ANT001999;N78
C0009136;ANT002000;B3
C0009137;ANT002000;B7
C0009138;ANT002000;B20
C0009139;ANT002000;N1
C0009140;ANT002000;B1
C0009141;ANT002000;N78
C0009142;ANT002001;B3
C0009143;ANT002001;B7
C0009144;ANT002001;B20
C0009145;ANT002001;N1
C0009146;ANT002001;B1
C0009147;ANT002001;N78
C0009148;ANT002002;B3
C0009149;ANT002002;B7
C0009150;ANT002002;B20
C0009151;ANT002002;N1
C0009152;ANT002002;B1
C0009153;ANT002002;N78
C0009154;ANT002003;B3
C0009155;ANT002003;B7
C0009156;ANT002003;B8
C0009157;ANT002003;B32
C0009158;ANT002003;B20
C0009159;ANT002003;B1
C0009160;ANT002003;N78
C0009161;ANT002004;B3
C0009162;ANT002004;B7
C0009163;ANT002004;B8
C0009164;ANT002004;B32
C0009165;ANT002004;B20
C0009166;ANT002004;B1
C0009167;ANT002004;N78
C0009168;ANT002005;B3
C0009169;ANT002005;B7
C0009170;ANT002005;B8
C0009171;ANT002005;B32
C0009172;ANT002005;B20
C0009173;ANT002005;B1
C0009174;ANT002005;N78
C0009175;ANT002006;B3
C0009176;ANT002006;B7
C0009177;ANT002006;B8
C0009178;ANT002006;B32
C0009179;ANT002006;B20
C0009180;ANT002006;B1
C0009181;ANT002006;N78
C0009182;ANT002007;B3
C0009183;ANT002007;B7
C0009184;ANT002007;B8
C0009185;ANT002007;B32
C0009186;ANT002007;B20
C0009187;ANT002007;B1
C0009188;ANT002007;N78
C0009189;ANT002008;B3
C0009190;ANT002008;B7
C0009191;ANT002008;B8
C0009192;ANT002008;B32
C0009193;ANT002008;B20
C0009194;ANT002008;B1
C0009195;ANT002008;N78
C0009196;ANT002009;B1
C0009197;ANT002009;B20
C0009198;ANT002009;N28
C0009199;ANT002010;B1
C0009200;ANT002010;B20
C0009201;ANT002010;N28
C0009202;ANT002011;B1
C0009203;ANT002011;B20
C0009204;ANT002011;N28
C0009205;ANT002012;B20
C0009206;ANT002012;N28
C0009207;ANT002012;N1
C0009208;ANT002012;B1
C0009209;ANT002012;N78
C0009210;ANT002013;B20
C0009211;ANT002013;N28
C0009212;ANT002013;N1
C0009213;ANT002013;B1
C0009214;ANT002013;N78
C0009215;ANT002014;B20
C0009216;ANT002014;N28
C0009217;ANT002014;N1
C0009218;ANT002014;B1
C0009219;ANT002014;N78
C0009220;ANT002014;B3
C0009221;ANT002018;B32
C0009222;ANT002022;B7
C0009223;ANT002026;N28
C0009224;ANT002030;N1
C0009225;ANT002034;B1
C0009226;ANT002038;N78
C0009227;ANT002042;N28
C0009228;ANT002046;B20
C0009229;ANT002050;B1
C0009230;ANT002054;B8
C0009231;ANT002059;GSM900
C0009232;ANT002059;B8
C0009233;ANT002059;B3
C0009234;ANT002059;B7
C0009235;ANT002059;B20
C0009236;ANT002059;N1
C0009237;ANT002059;N78
C0009238;ANT002060;GSM900
C0009239;ANT002060;B8
C0009240;ANT002060;B3
C0009241;ANT002060;B7
C0009242;ANT002060;B20
C0009243;ANT002060;N1
C0009244;ANT002060;N78
C0009245;ANT002061;GSM900
C0009246;ANT002061;B8
C0009247;ANT002061;B3
C0009248;ANT002061;B7
C0009249;ANT002061;B20
C0009250;ANT002061;N1
C0009251;ANT002061;N78
C0009252;ANT002062;B8
C0009253;ANT002062;B32
C0009254;ANT002062;B7
C0009255;ANT002062;N28
C0009256;ANT002062;N1
C0009257;ANT002062;N78
C0009258;ANT002063;B8
C0009259;ANT002063;B32
C0009260;ANT002063;B7
C0009261;ANT002063;N28
C0009262;ANT002063;N1
C0009263;ANT002063;N78
C0009264;ANT002064;B8
C0009265;ANT002064;B32
C0009266;ANT002064;B7
C0009267;ANT002064;N28
C0009268;ANT002064;N1
C0009269;ANT002064;N78
C0009270;ANT002065;B8
C0009271;ANT002065;B32
C0009272;ANT002065;B7
C0009273;ANT002065;N28
C0009274;ANT002065;N1
C0009275;ANT002065;N78
C0009276;ANT002066;B8
C0009277;ANT002066;B32
C0009278;ANT002066;B7
C0009279;ANT002066;N28
C0009280;ANT002066;N1
C0009281;ANT002066;N78
C0009282;ANT002067;B8
C0009283;ANT002067;B32
C0009284;ANT002067;B7
C0009285;ANT002067;N28
C0009286;ANT002067;N1
C0009287;ANT002067;N78
C0009288;ANT002068;B8
C0009289;ANT002068;B32
C0009290;ANT002068;B7
C0009291;ANT002068;B20
C0009292;ANT002068;N28
C0009293;ANT002068;N1
C0009294;ANT002069;B8
C0009295;ANT002069;B32
C0009296;ANT002069;B7
C0009297;ANT002069;B20
C0009298;ANT002069;N28
C0009299;ANT002069;N1
C0009300;ANT002070;B8
C0009301;ANT002070;B32
C0009302;ANT002070;B7
C0009303;ANT002070;B20
C0009304;ANT002070;N28
C0009305;ANT002070;N1
C0009306;ANT002071;B8
C0009307;ANT002071;B32
C0009308;ANT002071;B7
C0009309;ANT002071;B20
C0009310;ANT002071;N28
C0009311;ANT002071;N1
C0009312;ANT002072;B8
C0009313;ANT002072;B32
C0009314;ANT002072;B7
C0009315;ANT002072;B20
C0009316;ANT002072;N28
C0009317;ANT002072;N1
C0009318;ANT002073;B8
C0009319;ANT002073;B32
C0009320;ANT002073;B7
C0009321;ANT002073;B20
C0009322;ANT002073;N28
C0009323;ANT002073;N1
C0009324;ANT002074;B32
C0009325;ANT002074;B20
C0009326;ANT002074;N28
C0009327;ANT002074;B1
C0009328;ANT002074;N78
C0009329;ANT002075;B32
C0009330;ANT002075;B20
C0009331;ANT002075;N28
C0009332;ANT002075;B1
C0009333;ANT002075;N78
C0009334;ANT002076;B32
C0009335;ANT002076;B20
C0009336;ANT002076;N28
C0009337;ANT002076;B1
C0009338;ANT002076;N78
C0009339;ANT002077;GSM900
C0009340;ANT002077;B3
C0009341;ANT002077;B7
C0009342;ANT002077;B32
C0009343;ANT002077;B20
C0009344;ANT002078;GSM900
C0009345;ANT002078;B3
C0009346;ANT002078;B7
C0009347;ANT002078;B32
C0009348;ANT002078;B20
C0009349;ANT002079;GSM900
C0009350;ANT002079;B3
C0009351;ANT002079;B7
C0009352;ANT002079;B32
C0009353;ANT002079;B20
C0009354;ANT002080;B8
C0009355;ANT002080;B3
C0009356;ANT002080;B7
C0009357;ANT002081;B8
C0009358;ANT002081;B3
C0009359;ANT002081;B7
C0009360;ANT002082;B8
C0009361;ANT002082;B3
C0009362;ANT002082;B7
C0009363;ANT002083;B8
C0009364;ANT002083;B3
C0009365;ANT002083;B7
C0009366;ANT002084;B8
C0009367;ANT002084;B3
C0009368;ANT002084;B7
C0009369;ANT002085;B8
C0009370;ANT002085;B3
C0009371;ANT002085;B7
C0009372;ANT002086;GSM900
C0009373;ANT002086;B3
C0009374;ANT002086;B32
C0009375;ANT002086;B7
C0009376;ANT002086;B20
C0009377;ANT002086;B1
C0009378;ANT002086;N78
C0009379;ANT002087;GSM900
C0009380;ANT002087;B3
C0009381;ANT002087;B32
C0009382;ANT002087;B7
C0009383;ANT002087;B20
C0009384;ANT002087;B1
C0009385;ANT002087;N78
C0009386;ANT002088;GSM900
C0009387;ANT002088;B3
C0009388;ANT002088;B32
C0009389;ANT002088;B7
C0009390;ANT002088;B20
C0009391;ANT002088;B1
C0009392;ANT002088;N78
C0009393;ANT002089;GSM900
C0009394;ANT002089;B3
C0009395;ANT002089;B32
C0009396;ANT002089;B7
C0009397;ANT002089;B20
C0009398;ANT002089;B1
C0009399;ANT002089;N78
C0009400;ANT002090;GSM900
C0009401;ANT002090;B3
C0009402;ANT002090;B32
C0009403;ANT002090;B7
C0009404;ANT002090;B20
C0009405;ANT002090;B1
C0009406;ANT002090;N78
C0009407;ANT002091;GSM900
C0009408;ANT002091;B3
C0009409;ANT002091;B32
C0009410;ANT002091;B7
C0009411;ANT002091;B20
C0009412;ANT002091;B1
C0009413;ANT002091;N78
C0009414;ANT002092;GSM900
C0009415;ANT002092;B3
C0009416;ANT002092;B32
C0009417;ANT002092;B7
C0009418;ANT002092;B20
C0009419;ANT002092;B1
C0009420;ANT002092;N78
C0009421;ANT002093;GSM900
C0009422;ANT002093;B3
C0009423;ANT002093;B32
C0009424;ANT002093;B7
C0009425;ANT002093;B20
C0009426;ANT002093;B1
C0009427;ANT002093;N78
C0009428;ANT002094;GSM900
C0009429;ANT002094;B3
C0009430;ANT002094;B32
C0009431;ANT002094;B7
C0009432;ANT002094;B20
C0009433;ANT002094;B1
C0009434;ANT002094;N78
C0009435;ANT002095;GSM900
C0009436;ANT002095;B3
C0009437;ANT002095;B32
C0009438;ANT002095;B7
C0009439;ANT002095;B20
C0009440;ANT002095;B1
C0009441;ANT002095;N78
C0009442;ANT002096;GSM900
C0009443;ANT002096;B3
C0009444;ANT002096;B8
C0009445;ANT002096;B7
C0009446;ANT002096;B32
C0009447;ANT002096;N28
C0009448;ANT002096;N1
C0009449;ANT002096;B1
C0009450;ANT002096;N78
C0009451;ANT002097;GSM900
C0009452;ANT002097;B3
C0009453;ANT002097;B8
C0009454;ANT002097;B7
C0009455;ANT002097;B32
C0009456;ANT002097;N28
C0009457;ANT002097;N1
C0009458;ANT002097;B1
C0009459;ANT002097;N78
C0009460;ANT002098;GSM900
C0009461;ANT002098;B3
C0009462;ANT002098;B8
C0009463;ANT002098;B7
C0009464;ANT002098;B32
C0009465;ANT002098;N28
C0009466;ANT002098;N1
C0009467;ANT002098;B1
C0009468;ANT002098;N78
C0009469;ANT002099;GSM900
C0009470;ANT002099;B3
C0009471;ANT002099;B8
C0009472;ANT002099;B7
C0009473;ANT002099;B32
C0009474;ANT002099;N28
C0009475;ANT002099;N1
C0009476;ANT002099;B1
C0009477;ANT002099;N78
C0009478;ANT002100;GSM900
C0009479;ANT002100;B3
C0009480;ANT002100;B8
C0009481;ANT002100;B7
C0009482;ANT002100;B32
C0009483;ANT002100;N28
C0009484;ANT002100;N1
C0009485;ANT002100;B1
C0009486;ANT002100;N78
C0009487;ANT002101;GSM900
C0009488;ANT002101;B3
C0009489;ANT002101;B8
C0009490;ANT002101;B7
C0009491;ANT002101;B32
C0009492;ANT002101;N28
C0009493;ANT002101;N1
C0009494;ANT002101;B1
C0009495;ANT002101;N78
C0009496;ANT002102;B3
C0009497;ANT002102;B32
C0009498;ANT002102;B20
C0009499;ANT002102;N1
C0009500;ANT002102;B1
C0009501;ANT002102;N78
C0009502;ANT002103;B3
C0009503;ANT002103;B32
C0009504;ANT002103;B20
C0009505;ANT002103;N1
C0009506;ANT002103;B1
C0009507;ANT002103;N78
C0009508;ANT002104;B3
C0009509;ANT002104;B32
C0009510;ANT002104;B20
C0009511;ANT002104;N1
C0009512;ANT002104;B1
C0009513;ANT002104;N78
C0009514;ANT002105;B3
C0009515;ANT002105;B7
C0009516;ANT002105;B32
C0009517;ANT002105;B8
C0009518;ANT002105;B20
C0009519;ANT002105;N28
C0009520;ANT002105;N1
C0009521;ANT002105;B1
C0009522;ANT002105;N78
C0009523;ANT002106;B3
C0009524;ANT002106;B7
C0009525;ANT002106;B32
C0009526;ANT002106;B8
C0009527;ANT002106;B20
C0009528;ANT002106;N28
C0009529;ANT002106;N1
C0009530;ANT002106;B1
C0009531;ANT002106;N78
C0009532;ANT002107;B3
C0009533;ANT002107;B7
C0009534;ANT002107;B32
C0009535;ANT002107;B8
C0009536;ANT002107;B20
C0009537;ANT002107;N28
C0009538;ANT002107;N1
C0009539;ANT002107;B1
C0009540;ANT002107;N78
C0009541;ANT002108;B3
C0009542;ANT002108;B7
C0009543;ANT002108;B32
C0009544;ANT002108;B8
C0009545;ANT002108;B20
C0009546;ANT002108;N28
C0009547;ANT002108;N1
C0009548;ANT002108;B1
C0009549;ANT002108;N78
C0009550;ANT002109;B3
C0009551;ANT002109;B7
C0009552;ANT002109;B32
C0009553;ANT002109;B8
C0009554;ANT002109;B20
C0009555;ANT002109;N28
C0009556;ANT002109;N1
C0009557;ANT002109;B1
C0009558;ANT002109;N78
C0009559;ANT002110;B3
C0009560;ANT002110;B7
C0009561;ANT002110;B32
C0009562;ANT002110;B8
C0009563;ANT002110;B20
C0009564;ANT002110;N28
C0009565;ANT002110;N1
C0009566;ANT002110;B1
C0009567;ANT002110;N78
C0009568;ANT002111;GSM900
C0009569;ANT002111;B8
C0009570;ANT002111;B32
C0009571;ANT002111;B3
C0009572;ANT002111;B7
C0009573;ANT002111;B20
C0009574;ANT002111;N28
C0009575;ANT002111;N1
C0009576;ANT002111;B1
C0009577;ANT002111;N78
C0009578;ANT002112;GSM900
C0009579;ANT002112;B8
C0009580;ANT002112;B32
C0009581;ANT002112;B3
C0009582;ANT002112;B7
C0009583;ANT002112;B20
C0009584;ANT002112;N28
C0009585;ANT002112;N1
C0009586;ANT002112;B1
C0009587;ANT002112;N78
C0009588;ANT002113;GSM900
C0009589;ANT002113;B8
C0009590;ANT002113;B32
C0009591;ANT002113;B3
C0009592;ANT002113;B7
C0009593;ANT002113;B20
C0009594;ANT002113;N28
C0009595;ANT002113;N1
C0009596;ANT002113;B1
C0009597;ANT002113;N78
C0009598;ANT002114;GSM900
C0009599;ANT002114;B8
C0009600;ANT002114;B32
C0009601;ANT002114;B3
C0009602;ANT002114;B7
C0009603;ANT002114;B20
C0009604;ANT002114;N28
C0009605;ANT002114;N1
C0009606;ANT002114;B1
C0009607;ANT002114;N78
C0009608;ANT002115;GSM900
C0009609;ANT002115;B8
C0009610;ANT002115;B32
C0009611;ANT002115;B3
C0009612;ANT002115;B7
C0009613;ANT002115;B20
C0009614;ANT002115;N28
C0009615;ANT002115;N1
C0009616;ANT002115;B1
C0009617;ANT002115;N78
C0009618;ANT002116;GSM900
C0009619;ANT002116;B8
C0009620;ANT002116;B32
C0009621;ANT002116;B3
C0009622;ANT002116;B7
C0009623;ANT002116;B20
C0009624;ANT002116;N28
C0009625;ANT002116;N1
C0009626;ANT002116;B1
C0009627;ANT002116;N78
C0009628;ANT002117;GSM900
C0009629;ANT002117;B3
C0009630;ANT002117;B8
C0009631;ANT002117;B20
C0009632;ANT002117;N28
C0009633;ANT002117;N1
C0009634;ANT002117;B1
C0009635;ANT002118;GSM900
C0009636;ANT002118;B3
C0009637;ANT002118;B8
C0009638;ANT002118;B20
C0009639;ANT002118;N28
C0009640;ANT002118;N1
C0009641;ANT002118;B1
C0009642;ANT002119;GSM900
C0009643;ANT002119;B3
C0009644;ANT002119;B8
C0009645;ANT002119;B20
C0009646;ANT002119;N28
C0009647;ANT002119;N1
C0009648;ANT002119;B1
C0009649;ANT002120;GSM900
C0009650;ANT002120;B3
C0009651;ANT002120;B8
C0009652;ANT002120;B32
C0009653;ANT002120;B7
C0009654;ANT002120;B20
C0009655;ANT002120;N28
C0009656;ANT002120;N1
C0009657;ANT002120;B1
C0009658;ANT002121;GSM900
C0009659;ANT002121;B3
C0009660;ANT002121;B8
C0009661;ANT002121;B32
C0009662;ANT002121;B7
C0009663;ANT002121;B20
C0009664;ANT002121;N28
C0009665;ANT002121;N1
C0009666;ANT002121;B1
C0009667;ANT002122;GSM900
C0009668;ANT002122;B3
C0009669;ANT002122;B8
C0009670;ANT002122;B32
C0009671;ANT002122;B7
C0009672;ANT002122;B20
C0009673;ANT002122;N28
C0009674;ANT002122;N1
C0009675;ANT002122;B1
C0009676;ANT002123;GSM900
C0009677;ANT002123;B8
C0009678;ANT002123;B32
C0009679;ANT002123;B3
C0009680;ANT002123;B7
C0009681;ANT002123;B20
C0009682;ANT002123;N28
C0009683;ANT002123;N1
C0009684;ANT002123;B1
C0009685;ANT002123;N78
C0009686;ANT002124;GSM900
C0009687;ANT002124;B8
C0009688;ANT002124;B32
C0009689;ANT002124;B3
C0009690;ANT002124;B7
C0009691;ANT002124;B20
C0009692;ANT002124;N28
C0009693;ANT002124;N1
C0009694;ANT002124;B1
C0009695;ANT002124;N78
C0009696;ANT002125;GSM900
C0009697;ANT002125;B8
C0009698;ANT002125;B32
C0009699;ANT002125;B3
C0009700;ANT002125;B7
C0009701;ANT002125;B20
C0009702;ANT002125;N28
C0009703;ANT002125;N1
C0009704;ANT002125;B1
C0009705;ANT002125;N78
C0009706;ANT002126;B3
C0009707;ANT002126;B8
C0009708;ANT002126;B7
C0009709;ANT002126;B32
C0009710;ANT002126;B1
C0009711;ANT002126;N78
C0009712;ANT002127;B3
C0009713;ANT002127;B8
C0009714;ANT002127;B7
C0009715;ANT002127;B32
C0009716;ANT002127;B1
C0009717;ANT002127;N78
C0009718;ANT002128;B3
C0009719;ANT002128;B8
C0009720;ANT002128;B7
C0009721;ANT002128;B32
C0009722;ANT002128;B1
C0009723;ANT002128;N78
C0009724;ANT002129;GSM900
C0009725;ANT002129;B8
C0009726;ANT002129;B32
C0009727;ANT002129;B3
C0009728;ANT002129;B7
C0009729;ANT002129;B20
C0009730;ANT002129;N28
C0009731;ANT002129;N1
C0009732;ANT002129;B1
C0009733;ANT002129;N78
C0009734;ANT002130;GSM900
C0009735;ANT002130;B8
C0009736;ANT002130;B32
C0009737;ANT002130;B3
C0009738;ANT002130;B7
C0009739;ANT002130;B20
C0009740;ANT002130;N28
C0009741;ANT002130;N1
C0009742;ANT002130;B1
C0009743;ANT002130;N78
C0009744;ANT002131;GSM900
C0009745;ANT002131;B8
C0009746;ANT002131;B32
C0009747;ANT002131;B3
C0009748;ANT002131;B7
C0009749;ANT002131;B20
C0009750;ANT002131;N28
C0009751;ANT002131;N1
C0009752;ANT002131;B1
C0009753;ANT002131;N78
C0009754;ANT002132;B1
C0009755;ANT002132;B8
C0009756;ANT002132;B7
C0009757;ANT002133;B1
C0009758;ANT002133;B8
C0009759;ANT002133;B7
C0009760;ANT002134;B1
C0009761;ANT002134;B8
C0009762;ANT002134;B7
C0009763;ANT002135;B1
C0009764;ANT002135;B8
C0009765;ANT002135;B7
C0009766;ANT002136;B1
C0009767;ANT002136;B8
C0009768;ANT002136;B7
C0009769;ANT002137;B1
C0009770;ANT002137;B8
C0009771;ANT002137;B7
C0009772;ANT002138;N78
C0009773;ANT002138;B20
C0009774;ANT002138;B3
C0009775;ANT002139;N78
C0009776;ANT002139;B20
C0009777;ANT002139;B3
C0009778;ANT002140;N78
C0009779;ANT002140;B20
C0009780;ANT002140;B3
C0009781;ANT002141;N78
C0009782;ANT002141;B1
C0009783;ANT002141;B20
C0009784;ANT002142;N78
C0009785;ANT002142;B1
C0009786;ANT002142;B20
C0009787;ANT002143;N78
C0009788;ANT002143;B1
C0009789;ANT002143;B20
C0009790;ANT002144;B8
C0009791;ANT002144;B20
C0009792;ANT002144;N28
C0009793;ANT002144;N1
C0009794;ANT002144;B1
C0009795;ANT002145;B8
C0009796;ANT002145;B20
C0009797;ANT002145;N28
C0009798;ANT002145;N1
C0009799;ANT002145;B1
C0009800;ANT002146;B8
C0009801;ANT002146;B20
C0009802;ANT002146;N28
C0009803;ANT002146;N1
C0009804;ANT002146;B1
C0009805;ANT002147;B3
C0009806;ANT002147;B32
C0009807;ANT002147;B8
C0009808;ANT002147;B20
C0009809;ANT002147;N28
C0009810;ANT002147;N1
C0009811;ANT002147;B1
C0009812;ANT002147;N78
C0009813;ANT002148;B3
C0009814;ANT002148;B32
C0009815;ANT002148;B8
C0009816;ANT002148;B20
C0009817;ANT002148;N28
C0009818;ANT002148;N1
C0009819;ANT002148;B1
C0009820;ANT002148;N78
C0009821;ANT002149;B3
C0009822;ANT002149;B32
C0009823;ANT002149;B8
C0009824;ANT002149;B20
C0009825;ANT002149;N28
C0009826;ANT002149;N1
C0009827;ANT002149;B1
C0009828;ANT002149;N78
C0009829;ANT002150;B8
C0009830;ANT002150;B20
C0009831;ANT002150;N28
C0009832;ANT002150;N1
C0009833;ANT002150;B1
C0009834;ANT002151;B8
C0009835;ANT002151;B20
C0009836;ANT002151;N28
C0009837;ANT002151;N1
C0009838;ANT002151;B1
C0009839;ANT002152;B8
C0009840;ANT002152;B20
C0009841;ANT002152;N28
C0009842;ANT002152;N1
C0009843;ANT002152;B1
C0009844;ANT002153;GSM900
C0009845;ANT002153;B3
C0009846;ANT002153;B32
C0009847;ANT002153;B7
C0009848;ANT002153;N78
C0009849;ANT002154;GSM900
C0009850;ANT002154;B3
C0009851;ANT002154;B32
C0009852;ANT002154;B7
C0009853;ANT002154;N78
C0009854;ANT002155;GSM900
C0009855;ANT002155;B3
C0009856;ANT002155;B32
C0009857;ANT002155;B7
C0009858;ANT002155;N78
C0009859;ANT002156;GSM900
C0009860;ANT002156;N78
C0009861;ANT002156;B3
C0009862;ANT002156;B7
C0009863;ANT002157;GSM900
C0009864;ANT002157;N78
C0009865;ANT002157;B3
C0009866;ANT002157;B7
C0009867;ANT002158;GSM900
C0009868;ANT002158;N78
C0009869;ANT002158;B3
C0009870;ANT002158;B7
C0009871;ANT002159;B3
C0009872;ANT002159;B7
C0009873;ANT002159;B8
C0009874;ANT002159;B32
C0009875;ANT002159;B20
C0009876;ANT002159;N28
C0009877;ANT002159;N1
C0009878;ANT002159;B1
C0009879;ANT002159;N78
C0009880;ANT002160;B3
C0009881;ANT002160;B7
C0009882;ANT002160;B8
C0009883;ANT002160;B32
C0009884;ANT002160;B20
C0009885;ANT002160;N28
C0009886;ANT002160;N1
C0009887;ANT002160;B1
C0009888;ANT002160;N78
C0009889;ANT002161;B3
C0009890;ANT002161;B7
C0009891;ANT002161;B8
C0009892;ANT002161;B32
C0009893;ANT002161;B20
C0009894;ANT002161;N28
C0009895;ANT002161;N1
C0009896;ANT002161;B1
C0009897;ANT002161;N78
C0009898;ANT002162;B1
C0009899;ANT002162;B20
C0009900;ANT002162;B7
C0009901;ANT002163;B1
C0009902;ANT002163;B20
C0009903;ANT002163;B7
C0009904;ANT002164;B1
C0009905;ANT002164;B20
C0009906;ANT002164;B7
C0009907;ANT002165;N1
C0009908;ANT002165;N78
C0009909;ANT002165;GSM900
C0009910;ANT002165;B3
C0009911;ANT002166;N1
C0009912;ANT002166;N78
C0009913;ANT002166;GSM900
C0009914;ANT002166;B3
C0009915;ANT002167;N1
C0009916;ANT002167;N78
C0009917;ANT002167;GSM900
C0009918;ANT002167;B3
C0009919;ANT002168;B3
C0009920;ANT002168;B7
C0009921;ANT002168;B20
C0009922;ANT002168;N1
C0009923;ANT002168;B1
C0009924;ANT002169;B3
C0009925;ANT002169;B7
C0009926;ANT002169;B20
C0009927;ANT002169;N1
C0009928;ANT002169;B1
C0009929;ANT002170;B3
C0009930;ANT002170;B7
C0009931;ANT002170;B20
C0009932;ANT002170;N1
C0009933;ANT002170;B1
C0009934;ANT002171;B3
C0009935;ANT002171;B7
C0009936;ANT002171;B20
C0009937;ANT002171;N1
C0009938;ANT002171;B1
C0009939;ANT002172;B3
C0009940;ANT002172;B7
C0009941;ANT002172;B20
C0009942;ANT002172;N1
C0009943;ANT002172;B1
C0009944;ANT002173;B3
C0009945;ANT002173;B7
C0009946;ANT002173;B20
C0009947;ANT002173;N1
C0009948;ANT002173;B1
C0009949;ANT002174;B3
C0009950;ANT002174;B8
C0009951;ANT002174;B32
C0009952;ANT002174;N28
C0009953;ANT002174;B1
C0009954;ANT002175;B3
C0009955;ANT002175;B8
C0009956;ANT002175;B32
C0009957;ANT002175;N28
C0009958;ANT002175;B1
C0009959;ANT002176;B3
C0009960;ANT002176;B8
C0009961;ANT002176;B32
C0009962;ANT002176;N28
C0009963;ANT002176;B1
C0009964;ANT002177;B3
C0009965;ANT002177;B8
C0009966;ANT002177;B32
C0009967;ANT002177;N28
C0009968;ANT002177;B1
C0009969;ANT002178;B3
